table_name,original,perturbed,all_columns,method,timestamp
UK_CSV0000000000006676__1,Hip Replacement EQ5D Index Post-Op Q Predicted,Hip Re,"Procedure,Stroke,Pre-Op Q Mobility,Pre-Op Q EQ5D Index,Post-Op Q EQ5D Index",llm,2025-11-17T06:01:38.335014
UK_CSV0000000000006676__1,Post-Op Q EQ5D Index Profile,post-Op Q EQ5D Index Profile,"Procedure,Stroke,Pre-Op Q Mobility,Pre-Op Q EQ5D Index,Post-Op Q EQ5D Index",llm,2025-11-17T06:01:39.335745
UK_CSV0000000000011254,AphiaId,aphia_id,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:01:40.340842
UK_CSV0000000000011254,LocationName,location_name,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:01:41.342210
UK_CSV0000000000011254,RecordKey,record_key,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:01:42.342835
SG_CSV0000000000001006,article_id,articl,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:01:43.343105
SG_CSV0000000000001006,page_id,page-id,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:01:44.342568
SG_CSV0000000000001006,issue_id,issue_,"newspaper_title,issue_id,issue_date,edition,page_id",llm,2025-11-17T06:01:45.345088
UK_CSV0000000000005621__1,Organisation Name,OrgaName,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:01:46.343167
UK_CSV0000000000005621__1,Ethnicity,Ethnic,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:01:47.342946
UK_CSV0000000000005621__1,Legal Status,Legal,"Who has agreed to transfer plan,Gender,Length of stay,Learning disability or autism,Number",llm,2025-11-17T06:01:48.343878
SG_CSV0000000000000050,entity_name,entity,"issuance_agency_id,uen,entity_name,entity_type_description,company_type_description",llm,2025-11-17T06:01:49.367365
SG_CSV0000000000000050,postal_code,postal-code,"issuance_agency_id,uen,entity_name,entity_type_description,company_type_description",llm,2025-11-17T06:01:50.352081
SG_CSV0000000000000050,street_name,street,"issuance_agency_id,uen,entity_name,entity_type_description,company_type_description",llm,2025-11-17T06:01:51.343267
SG_CSV0000000000000925__7,occstatus,occstatus,"ban_occupation_status5,ban_occupation_status2,ban_q18_q191,occstatus,ban_occupation_status4",llm,2025-11-17T06:01:52.343506
SG_CSV0000000000000925__7,sliderliberty_1_slice,SLIDERLIBERTY_1_SLICE,"ban_occupation_status5,ban_occupation_status2,ban_q18_q191,occstatus,ban_occupation_status4",llm,2025-11-17T06:01:53.346746
SG_CSV0000000000000925__7,ban_occupation_status5,ban-occupation-status5,"ban_occupation_status5,ban_occupation_status2,ban_q18_q191,occstatus,ban_occupation_status4",llm,2025-11-17T06:01:54.350476
UK_CSV0000000000002010__14,Knee Replacement Pre-Op Q Confidence,knee _replacement _pre-_op _q _confidence,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:01:55.373312
UK_CSV0000000000002010__14,Kidney Disease,kidney _disease,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:01:56.352203
UK_CSV0000000000002010__14,Knee Replacement EQ VAS_Post-Op Q Predicted,knee Replacement EQ VAS_Post-Op Q Predicted,"Post-Op Q Living Arrangements,Knee Replacement EQ VAS_Post-Op Q Predicted,Knee Replacement Pre-Op Q Stairs,Knee Replacement Pre-Op Q Standing,Post-Op Q Anxiety",llm,2025-11-17T06:01:57.348410
UK_CSV0000000000003467__24,unit_id,UNIT_ID,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:01:58.348735
UK_CSV0000000000003467__24,Region,region,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:01:59.444307
UK_CSV0000000000003467__24,Country,country,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:02:00.352002
UK_CSV0000000000002064__8,reg_code,reg_co,"trading_name,start_point,Variation Number,Granted_Date,Current Traffic Area",llm,2025-11-17T06:02:01.349982
UK_CSV0000000000002064__8,Registration Status,Regist,"trading_name,start_point,Variation Number,Granted_Date,Current Traffic Area",llm,2025-11-17T06:02:02.350845
UK_CSV0000000000002064__8,Licence Status,licence Status,"trading_name,start_point,Variation Number,Granted_Date,Current Traffic Area",llm,2025-11-17T06:02:03.350770
SG_CSV0000000000000032,entity_name,entity,"issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:02:04.350923
SG_CSV0000000000000032,postal_code,postal-code,"issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:02:05.355288
SG_CSV0000000000000032,street_name,street,"issuance_agency_id,uen,entity_name,entity_type_description,business_constitution_description",llm,2025-11-17T06:02:06.358559
UK_CSV0000000000001405,AphiaId,aphiaId,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:07.355818
UK_CSV0000000000001405,LocationName,location_name,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:08.355921
UK_CSV0000000000001405,DateType,DateTy,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:09.354076
UK_CSV0000000000000328,ServiceTypeLabel,Servic,"ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel",llm,2025-11-17T06:02:10.357444
UK_CSV0000000000000328,ServiceTypeURI,service_type_u_r_i,"ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel",llm,2025-11-17T06:02:11.356191
UK_CSV0000000000000328,DecisionType,decisionType,"ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel",llm,2025-11-17T06:02:12.362109
UK_CSV0000000000005621__11,Code,Code,"Local authority aware and transfer date planned,Code,Use of advocacy,Variable Type",llm,2025-11-17T06:02:13.361894
UK_CSV0000000000005621__11,Variable Type,Variab,"Local authority aware and transfer date planned,Code,Use of advocacy,Variable Type",llm,2025-11-17T06:02:14.361607
UK_CSV0000000000005621__11,Local authority aware and transfer date planned,local authority aware and transfer date planned,"Local authority aware and transfer date planned,Code,Use of advocacy,Variable Type",llm,2025-11-17T06:02:15.360669
UK_CSV0000000000003467__10,unit_id,UNIT_ID,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:16.361455
UK_CSV0000000000003467__10,Market Class,Market,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:17.359495
UK_CSV0000000000003467__10,24 hr average download speed,24 HR AVERAGE DOWNLOAD SPEED,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:18.370380
UK_CSV0000000000005212,LocationName,locationName,"SurveyName,RecordKey,Longitude,Uncertain,DataType",llm,2025-11-17T06:02:19.364454
UK_CSV0000000000005212,RecordKey,record_key,"SurveyName,RecordKey,Longitude,Uncertain,DataType",llm,2025-11-17T06:02:20.363858
UK_CSV0000000000005212,SampleKey,Sample,"SurveyName,RecordKey,Longitude,Uncertain,DataType",llm,2025-11-17T06:02:21.365685
UK_CSV0000000000005605__15,COUNCIL_TAX_BAND,COUNCI,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:02:22.364778
UK_CSV0000000000005605__15,ElecValFlag2016,ElecVa,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:02:23.365623
UK_CSV0000000000005605__15,ElecValFlag2005,elec_val_flag2005,"COUNCIL_TAX_BAND,Econs2009,Gcons2013,ElecValFlag2016,Gcons2011",llm,2025-11-17T06:02:24.372199
UK_CSV0000000000003896__15,Varicose Vein AVVQ Post-Op Q Predicted,Varico,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:02:25.367757
UK_CSV0000000000003896__15,Varicose Vein Pre-Op Q Score,varicose Vein Pre-Op Q Score,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:02:26.367167
UK_CSV0000000000003896__15,Varicose Vein EQ5D Index Post-Op Q Predicted,varicose _vein _e_q5_d _index _post-_op _q _predicted,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:02:27.368151
SG_CSV0000000000000925__46,highestlevel,HIGHESTLEVEL,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:02:28.372591
SG_CSV0000000000000925__46,md_segment,md_seg,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:02:29.368964
SG_CSV0000000000000925__46,vbc,vbc,"ban_q30_4,vbc,ban_q28,md_segment,socialnetwork_dp10",llm,2025-11-17T06:02:30.371005
UK_CSV0000000000003768,Crime ID,crime ID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:31.371214
UK_CSV0000000000003768,LSOA code,LSOA c,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:32.370934
UK_CSV0000000000003768,LSOA name,lSOA name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:33.370969
SG_CSV0000000000001714__46,occstatus,occsta,"ban_age_youngest,q20_q214,ban_occupation_status2,socialnetwork_4_slice,ban_marital",llm,2025-11-17T06:02:34.374564
SG_CSV0000000000001714__46,ban_occupation_status2,ban-occupation-status2,"ban_age_youngest,q20_q214,ban_occupation_status2,socialnetwork_4_slice,ban_marital",llm,2025-11-17T06:02:35.371445
SG_CSV0000000000001714__46,ban_occupation_status7,ban-occupation-status7,"ban_age_youngest,q20_q214,ban_occupation_status2,socialnetwork_4_slice,ban_marital",llm,2025-11-17T06:02:36.374971
UK_CSV0000000000002010__30,Knee Replacement OKS Post-Op Q Predicted,knee _replacement _o_k_s _post-_op _q _predicted,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:02:37.374144
UK_CSV0000000000002010__30,Knee Replacement EQ 5D Index Post-Op Q Predicted,knee _replacement _e_q 5_d _index _post-_op _q _predicted,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:02:38.384181
UK_CSV0000000000002010__30,Post-Op Q EQ5D Index Profile,post-Op Q EQ5D Index Profile,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:02:39.375397
SG_CSV0000000000000310__2,participant_id,participant-id,"participant_id,highestlevel,ban_education1,whichauthority,socialnetwork_1_slice",llm,2025-11-17T06:02:40.374248
SG_CSV0000000000000310__2,ban_occupation_status2,BAN_OCCUPATION_STATUS2,"participant_id,highestlevel,ban_education1,whichauthority,socialnetwork_1_slice",llm,2025-11-17T06:02:41.375921
SG_CSV0000000000000310__2,highestlevel,highestlevel,"participant_id,highestlevel,ban_education1,whichauthority,socialnetwork_1_slice",llm,2025-11-17T06:02:42.434527
UK_CSV0000000000003467__12,unit_id,unit_i,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:43.379352
UK_CSV0000000000003467__12,Market Class,market Class,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:44.378784
UK_CSV0000000000003467__12,24 hr average download speed,24 hr average download speed,"Peak - Netflix HD,24 hour - Youtube HD,Peak - iPlayer UHD,Peak- Netflix Start-up delay,Peak - Youtube SD",llm,2025-11-17T06:02:45.380996
UK_CSV0000000000002588,AphiaId,AphiaI,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:46.382353
UK_CSV0000000000002588,LocationName,location_name,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:47.383432
UK_CSV0000000000002588,DateType,date_type,"RecordKey,SurveyKey,SurveyName,SampleKey,StartDate",llm,2025-11-17T06:02:48.383045
SG_CSV0000000000000047__2,primary_ssic_code,primary-ssic-code,"building_name,registration_incorporation_date,primary_ssic_description,primary_ssic_code,uen_issue_date",llm,2025-11-17T06:02:49.383456
SG_CSV0000000000000047__2,building_name,buildi,"building_name,registration_incorporation_date,primary_ssic_description,primary_ssic_code,uen_issue_date",llm,2025-11-17T06:02:50.384364
SG_CSV0000000000000047__2,registration_incorporation_date,registration-incorporation-date,"building_name,registration_incorporation_date,primary_ssic_description,primary_ssic_code,uen_issue_date",llm,2025-11-17T06:02:51.385010
UK_CSV0000000000000937,Crime ID,crime ID,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:52.382298
UK_CSV0000000000000937,LSOA code,l_s_o_a code,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:53.382958
UK_CSV0000000000000937,LSOA name,l_s_o_a name,"Crime ID,Month,Reported by,Falls within,Longitude",llm,2025-11-17T06:02:54.384790
UK_CSV0000000000005907__46,Region,Region,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:02:55.384484
UK_CSV0000000000005907__46,QD1_2,QD1_2,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:02:56.389427
UK_CSV0000000000005907__46,qj3_1,QJ3_1,"qd13_9,qc1_5_2,qc1_3_7,qd13_4,qe10_1",llm,2025-11-17T06:02:57.384117
UK_CSV0000000000003896__16,Varicose Vein AVVQ Post-Op Q Predicted,varicose _vein _a_v_v_q _post-_op _q _predicted,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:02:58.395756
UK_CSV0000000000003896__16,Varicose Vein Pre-Op Q Score,varicose Vein Pre-Op Q Score,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:02:59.387198
UK_CSV0000000000003896__16,Varicose Vein EQ5D Index Post-Op Q Predicted,Varico,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:03:00.387696
UK_CSV0000000000002183__22,Region,Region,"rural_weight,MarketClass,Upload - 24 min(ave),YouTubeHD24hr,Geography",llm,2025-11-17T06:03:01.391024
UK_CSV0000000000002183__22,MarketClass,Market,"rural_weight,MarketClass,Upload - 24 min(ave),YouTubeHD24hr,Geography",llm,2025-11-17T06:03:02.391079
UK_CSV0000000000002183__22,Download - 19-20pm,Downlo,"rural_weight,MarketClass,Upload - 24 min(ave),YouTubeHD24hr,Geography",llm,2025-11-17T06:03:03.436193
UK_CSV0000000000004838__14,PARISH_UID,PARIID,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:03:04.390760
UK_CSV0000000000004838__14,ITEM_SHAPE_UID,i_t_e_m__s_h_a_p_e__u_i_d,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:03:05.389516
UK_CSV0000000000004838__14,MATERIAL_TYPE_UID,m_a_t_e_r_i_a_l__t_y_p_e__u_i_d,"SHAPE_GEOGRAPHY,BLCE,MATERIAL_TYPE_UID,PARISH_UID,LAST_EDIT_DATE",llm,2025-11-17T06:03:06.390855
UK_CSV0000000000002010__32,Knee Replacement OKS Post-Op Q Predicted,Knee R,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:03:07.426823
UK_CSV0000000000002010__32,Knee Replacement EQ 5D Index Post-Op Q Predicted,knee Replacement EQ 5D Index Post-Op Q Predicted,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:03:08.395086
UK_CSV0000000000002010__32,Post-Op Q EQ5D Index Profile,post-_op _q _e_q5_d _index _profile,"Knee Replacement Post-Op Q Night Pain,Pre-Op Q Self-Care,Knee Replacement EQ 5D Index Post-Op Q Predicted,Post-Op Q Activity,Knee Replacement Pre-Op Q Walking",llm,2025-11-17T06:03:09.393414
UK_CSV0000000000003467__22,unit_id,unit-id,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:03:10.416598
UK_CSV0000000000003467__22,Region,Region,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:03:11.394114
UK_CSV0000000000003467__22,Country,country,"Peak - Netflix UHD,24 hour - iPlayer SD,Peak average minimum speed upload,24 hour DNS,Peak- Youtube Start-up delay",llm,2025-11-17T06:03:12.397015
UK_CSV0000000000005854__27,People with ethnicity recorded,people with ethnicity recorded,"Provider Code,% caseload active,Cluster episodes ended net,Reviews with little change,% CPA reviews with MHCT",llm,2025-11-17T06:03:13.396139
UK_CSV0000000000005854__27,% with ethnicity recorded,% WITH ETHNICITY RECORDED,"Provider Code,% caseload active,Cluster episodes ended net,Reviews with little change,% CPA reviews with MHCT",llm,2025-11-17T06:03:14.395681
UK_CSV0000000000005854__27,Provider Code,provider _code,"Provider Code,% caseload active,Cluster episodes ended net,Reviews with little change,% CPA reviews with MHCT",llm,2025-11-17T06:03:15.398567
UK_CSV0000000000006255__35,q15cb,Q15CB,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:03:16.398916
UK_CSV0000000000006255__35,q09_01,q09-01,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:03:17.399086
UK_CSV0000000000006255__35,q09_10,q09_10,"q04bi_05,q15d_04_07,q27_04,q04a_22,q15ca_04",llm,2025-11-17T06:03:18.399840
UK_CSV0000000000003896__19,Varicose Vein AVVQ Post-Op Q Predicted,varicose Vein AVVQ Post-Op Q Predicted,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:03:19.398822
UK_CSV0000000000003896__19,Varicose Vein Pre-Op Q Score,varicose Vein Pre-Op Q Score,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:03:20.403239
UK_CSV0000000000003896__19,Varicose Vein EQ5D Index Post-Op Q Predicted,varicose Vein EQ5D Index Post-Op Q Predicted,"Varicose Vein Pre-Op Q Right Ulcer,Pre-Op Q Mobility,Varicose Vein Pre-Op Q Score,Varicose Vein Post-Op Q Swelling,Varicose Vein Pre-Op Q Left Back Count",llm,2025-11-17T06:03:21.409250
SG_CSV0000000000000157,avg_days_per_absentee,AVG_DAYS_PER_ABSENTEE,"year,industry1,sick_leave,avg_days_per_absentee,avg_days_per_employee",llm,2025-11-17T06:03:22.402425
SG_CSV0000000000000157,avg_days_per_employee,avg_da,"year,industry1,sick_leave,avg_days_per_absentee,avg_days_per_employee",llm,2025-11-17T06:03:23.403241
SG_CSV0000000000000157,year,YEAR,"year,industry1,sick_leave,avg_days_per_absentee,avg_days_per_employee",llm,2025-11-17T06:03:24.423623
SG_CSV0000000000000925__18,respondent_id,respondent-id,"maritialstatus,ban_q30_3,ban_occupation_status5,vbc,socialnetwork_dp06",llm,2025-11-17T06:03:25.403696
